Item No.,Class,Prod Head,Item Desc.,UPC,U/M,Min. Qty,Packed,Retail Pack,Case Pack,Unit Weight, Price , Each Price , Retail ,Profit %,UPC 1,UPC 2,UPC 3,UPC 4,Stamp Tax 1,Stamp Tax 2,Stamp Tax 3,Stamp Tax 4,Stamp Tax 5,Allowance $,Category,Qmult,Custom Category,,,,,
597332,0,3850,CRAYON UVA (GRAPE) 10ct,7.19886E+11,BX,,00010 EAC,10 BOX,12,0, $2.37 , $0.24 , $0.50 ,52.6,7.19886E+11,7.19886E+11,2.07199E+13,97332,0,0,0,0,0,0,50,10,50,CDY,,,,
597333,0,3875,LUCAS MUECAS MANGO 10ct,7.25181E+11,BX,,00010 EAC,BOX,24,0, $2.82 , $0.28 , $0.59 ,52.2,7.25181E+11,7.25181E+11,7.25181E+11,97333,0,0,0,0,0,0,50,10,50,CDY,,,,
597335,0,3875,LUCAS BOM VASO 10/1.6oz,7.25181E+11,BX,,00010 EAC,BOX,24,0, $2.71 , $0.27 , $0.69 ,60.7,7.25181E+11,7.25182E+11,7.25182E+11,97335,0,0,0,0,0,0,50,10,50,CDY,,,,
597337,0,3875,LUCAS MUECAS CHAMOY 10ct,7.25181E+11,BX,,00010 EAC,10 BOX,24,0, $2.82 , $0.28 , $0.59 ,52.2,7.25181E+11,7.25181E+11,7.25181E+11,97337,0,0,0,0,0,0,50,10,50,CDY,,,,
597339,0,3875,LUCAS MUECAS CHERRY 10ct,7.25181E+11,BX,,00010 EAC,BOX,24,0, $2.82 , $0.28 , $0.59 ,52.2,7.25181E+11,7.25182E+11,72518169120,97339,0,0,0,0,0,0,50,10,50,CDY,,,,
597347,0,3825,HOLA SALADITOS CON LIMON 12ct,97832000018,BX,,00012 EAC,BAG,12,0, $8.16 , $0.68 , $1.49 ,54.4,97832000018,97832000018,,97347,0,0,0,0,0,0,50,12,50,CDY,,,,
597348,0,3825,HOLA SALADITOS PICOSO 12ct,97832001084,BX,,00012 EAC,BAG,12,0, $8.16 , $0.68 , $1.49 ,54.4,97832001084,97832001084,,97348,0,0,0,0,0,0,50,12,50,CDY,,,,
597349,0,3825,HOLA SALADITOS AGRIDULCE 12ct,97832000049,BX,,00012 EAC,BAG,12,0, $8.16 , $0.68 , $1.49 ,54.4,97832000049,97832000049,,97349,0,0,0,0,0,0,50,12,50,CDY,,,,
597350,0,3825,HOLA SALADITOS CHAMOY ROJO 12c,97832000575,BX,,00012 EAC,BAG,12,0, $8.16 , $0.68 , $1.49 ,54.4,97832000575,97832000575,97832001152,97350,0,0,0,0,0,0,50,12,50,CDY,,,,
597351,0,3825,HOLA SALADO FRESCO 12ct,97832000032,BX,,00012 EAC,BAG,12,0, $8.16 , $0.68 , $1.49 ,54.4,97832000032,97832000032,,97351,0,0,0,0,0,0,50,12,50,CDY,,,,
597352,0,3825,HOLA SALADO ENMIELADO 12ct,97832000056,BX,,00012 EAC,BAG,12,0, $8.16 , $0.68 , $1.49 ,54.4,97832000056,97832000056,,97352,0,0,0,0,0,0,50,12,50,CDY,,,,
597353,0,3825,HOLA SALSA CHAMOY 6.3Z,97832000537,EAC,,1,EACH,24,0, $0.79 , $0.79 , $1.39 ,43.2,97832000537,97832000544,,97353,0,0,0,0,0,0,50,24,50,CDY,,,,
597354,0,3825,HOLA SALADO NARANJA 12ct,97832000063,BX,,00012 EAC,BAG,12,0, $8.16 , $0.68 , $1.49 ,54.4,97832000063,97832000063,,97354,0,0,0,0,0,0,50,12,50,CDY,,,,
597357,0,3825,HOLA TROPICOSO 12ct,97832001152,BX,,00012 EAC,BAG,12,0, $8.16 , $0.68 , $1.49 ,54.4,97832001152,97832001152,,97357,0,0,0,0,0,0,50,12,50,CDY,,,,
597360,0,3825,OLE SNACKS MANGO CON CHILE 3Z 12CT,,STR,,00012 EAC,STRIP,12,0, $14.28 , $1.19 , $2.19 ,45.7,,7.47774E+11,,97360,0,0,0,0,0,0,50,12,50,CDY,,,,
597362,0,3825,OLE SNACKS SHRIMP DRIED 1.25oz 15CT,7.47773E+11,STR,,00015 EAC,STRIP,12,0, $17.85 , $1.19 , $2.19 ,45.7,7.47773E+11,97832001152,,97362,0,0,0,0,0,0,50,15,50,CDY,,,,
597412,0,3975,PULPARINDO DE LA ROSA 20ct,7.25226E+11,BX,,00020 EAC,20 BOX,32,0, $1.31 , $0.06 , $0.20 ,67.3,7.25226E+11,7.25226E+11,2.07252E+13,97412,0,0,0,0,0,0,50,20,50,CDY,,,,
597422,0,3975,PICHIRILO GOLD PMPKN SEED,7.503E+12,BX,,00010 EAC,10 BOX,10,0.63, $9.48 , $0.95 , $1.79 ,47,7.503E+12,7.503E+12,,97422,0,0,0,0,0,0,50,10,50,CDY,,,,
597458,0,3625,MIKE & IKE ORIGINAL 5oz 12ct,70970471254,CSE,,00012 EAC,12 BOX,1,4.5, $9.86 , $0.82 , $1.59 ,48.3,70970471254,70970491334,,97458,0,0,0,0,0,0,50,12,50,CDY,,,,
597806,0,3750,TROLLI BIG BOLD BEARS   12/5oz,20709110442,BOX,,00012 EAC,12 BOX,1,4.37, $13.39 , $1.12 , $1.99 ,43.9,20709110442,1.00207E+13,,97806,0,0,0,0,0,0,50,12,50,CDY,,,,
600155,0,4370,COOKIES 13Z CHOCOLATE CREME,86106011812,CAS,,00012 EA,12 CAS,1,10.75, $10.97 , $0.91 , $1.69 ,45.9,86106011812,86106111819,,18040,0,0,0,0,0,0,60,12,60,SNK,,,,
600163,0,4370,COOKIES 13Z PEANUT CREME,86106011874,CAS,,00012 EA,12 CAS,1,9.75, $10.97 , $0.91 , $1.69 ,45.9,86106011874,86106111871,,18041,0,0,0,0,0,0,60,12,60,SNK,,,,
600171,0,4370,COOKIES 13Z LEMON CREME,86106011843,CAS,,00012 EA,12 CAS,1,9.75, $10.97 , $0.91 , $1.69 ,45.9,86106011843,86106111840,,18044,0,0,0,0,0,0,60,12,60,SNK,,,,
600189,0,4370,COOKIES 13Z STRAWBERRY CREME,86106011850,CAS,,00012 EA,12 CAS,1,9.75, $10.97 , $0.91 , $1.69 ,45.9,86106011850,86106111857,,18046,0,0,0,0,0,0,60,12,60,SNK,,,,
600253,0,4620,EL SABROSO 3Z SALSITAS,78907450396,CSE,,00024 EA,24 CASE,1,5.5, $14.19 , $0.59 , $1.19 ,50.3,78907450396,1.00789E+13,,,0,0,0,0,0,0,60,24,60,SNK,,,,
600256,0,4620,EL SABROSO 3Z GUACACHIP,78907450310,CSE,,00024 EA,24 CASE,1,5.5, $14.19 , $0.59 , $1.19 ,50.3,78907450310,1.00789E+13,,,0,0,0,0,0,0,60,24,60,SNK,,,,
600294,0,4400,LENNY & LARRY OATMEAL RAISIN COOKIE,7.87693E+11,Box,,00012 EA,12 BOX,6,0, $14.84 , $1.24 , $2.59 ,52.3,7.87693E+11,7.87693E+11,7.87693E+11,,0,0,0,0,0,0,60,12,60,SNK,,,,
600296,0,4300,CHIPS AHOY 6Z #752,44000007522,CS,,00012 EAC,12 CSE,1,4.5, $19.35 , $1.69 , $2.69 ,40.1,44000007522,1.0044E+13,,,0,0,0,0,0,0,60,12,60,SNK,,,,
600298,0,4400,LENNY & LARRY LEMON POPPYSEED CKIE,7.87693E+11,Box,,00012 EA,12 BOX,6,0, $14.84 , $1.24 , $2.59 ,52.3,7.87693E+11,7.87693E+11,7.87693E+11,,0,0,0,0,0,0,60,12,60,SNK,,,,
600300,0,4400,LENNY & LARRY PUMPKIN COOKIE,7.87693E+11,Box,,00012 EA,12 BOX,6,0, $14.84 , $1.24 , $2.59 ,52.3,7.87693E+11,7.87693E+11,7.87693E+11,,0,0,0,0,0,0,60,12,60,SNK,,,,
600395,0,4300,OREO COOKIE 5.2Z #749,44000007492,CS,,00012 EAC,12 CASE,1,3.9, $19.35 , $1.69 , $2.69 ,40.1,44000007492,1.0044E+13,,,0,0,0,0,0,0,60,12,60,SNK,,,,
600403,0,4295,OREO COOKIE 14.3OZ #3202,44000032029,CS,,00012 EAC,12 CASE,1,10.73, $45.80 , $4.02 , $6.09 ,37.3,44000032029,1.0044E+13,,,0,0,0,0,0,0,60,12,60,SNK,,,,
600411,0,4300,PREMIUM SALTINES 4Z #382,44000003821,CS,,00012 EAC,12 CASE,1,3, $19.35 , $1.61 , $2.69 ,40.1,44000003821,1.0044E+13,,,0,0,0,0,0,0,60,12,60,SNK,,,,
600429,0,4295,PREMIUM SALTINES 8Z #386,44000003869,CS,,00012 EAC,12 CASE,1,6, $28.64 , $2.51 , $4.19 ,43,44000003869,44000003869,,,0,0,0,0,0,0,60,12,60,SNK,,,,
600452,0,4300,RITZ CRACKERS 3.47Z #3424,44000034245,CSE,,00012 EAC,12 CSE,1,2.6, $19.35 , $1.69 , $2.69 ,40.1,44000034245,1.0044E+13,,,0,0,0,0,0,0,60,12,60,SNK,,,,
600726,0,4245,BEER NUTS 3Z BAG,70842001664,BOX,,00012 EA,12 BOX,4,2.75, $11.63 , $0.97 , $1.59 ,39.1,70842001664,70842000667,70842000664,18160,0,0,0,0,0,0,60,12,60,SNK,,,,
600783,0,4095,CORNNUTS ORIGINAL 1.7Z,71159001330,BOX,,00018 EA,18 BOX,12,1.91, $9.87 , $0.55 , $0.99 ,44.6,71159001330,71159011339,71159021338,18268,0,0,0,0,0,0,60,18,60,SNK,,,,
600791,0,4095,CORNNUTS BBQ 1.7Z,71159001347,BX,,00018 EAC,18 BOX,12,1.91, $9.87 , $0.55 , $0.99 ,44.6,71159001347,71159011346,71159021345,18270,0,0,0,0,0,0,60,18,60,SNK,,,,
600817,0,4095,CORNNUTS ORIGINAL 4Z LARGE,71159078196,CAS,,00012 EA,12 BOX,1,3, $10.06 , $0.84 , $1.49 ,43.7,71159078196,1.00712E+13,,,0,0,0,0,0,0,60,12,60,SNK,,,,
600825,0,4095,CORNNUTS BBQ 4Z LARGE,71159078240,CAS,,00012 EA,12 BOX,1,3, $10.06 , $0.84 , $1.49 ,43.7,71159078240,1.00712E+13,,,0,0,0,0,0,0,60,12,60,SNK,,,,
600957,0,4120,DAVID PUMPKIN SEEDS 2.25Z #370,26200463728,CAS,,00012 EA,12 CAS,1,1.69, $11.10 , $0.92 , $1.79 ,48.3,26200463728,26200463704,,18216,0,0,0,0,0,0,60,12,60,SNK,,,,
601005,0,4120,DAVID SF SEEDS ORIGINAL 5.25Z #170,26200461724,CAS,,00012 EA,12 CAS,1,3.94, $14.58 , $1.21 , $1.99 ,38.9,26200461724,26200461700,,18214,0,0,0,0,0,0,60,12,60,SNK,,,,
601179,0,4195,PLANTERS COCKTAIL PEANUTS 12Z #212,29000072121,EAC,,1,EACH,12,12, $2.86 , $2.86 , $5.59 ,48.8,29000072121,29000072121,,17935,0,0,0,0,0,0,60,12,60,SNK,,,,
601187,0,4195,PL HONEY ROASTED PEANUTS 12Z #280,29000072800,EA,,1,EACH,12,12, $2.86 , $2.86 , $5.59 ,48.8,29000072800,29000072800,,17966,0,0,0,0,0,0,60,12,60,SNK,,,,
601237,0,4220,BL DIAMOND SMOKEHOUSE ALMOND 1.5Z,41570051795,BOX,,00012 EA,12 BOX,12,1.13, $10.97 , $0.91 , $1.59 ,42.5,41570051795,41570051955,1.00416E+13,,0,0,0,0,0,0,60,12,60,SNK,,,,
601252,0,4220,BL DIAMOND ROASTED SALTED 1.5Z,41570051801,BOX,,00012 EA,12 BOX,12,1.13, $10.97 , $0.91 , $1.59 ,42.5,41570051801,41570052006,1.00416E+13,,0,0,0,0,0,0,60,12,60,SNK,,,,
601260,0,4220,BL DIAMOND WHOLE NATURAL 1.5Z,41570051818,BOX,,00012 EA,12 BOX,12,1.13, $10.97 , $0.91 , $1.59 ,42.5,41570051818,41570052037,1.00416E+13,18169,0,0,0,0,0,0,60,12,60,SNK,,,,
601302,0,4497,COUNTRY ARCHER TERIYAKI 3Z,8.53016E+11,EA,,1,01 EAC,12,3, $3.07 , $3.07 , $5.99 ,48.8,8.53016E+11,8.53016E+11,,,0,0,0,0,0,0,60,12,60,SNK,,,,
601351,0,4220,BL DIAMOND WASABI & SOY 1.5Z,41570052303,BOX,,00012 EA,12 BOX,12,1.13, $10.97 , $0.91 , $1.59 ,42.5,41570052303,41570052778,1.00416E+13,18181,0,0,0,0,0,0,60,12,60,SNK,,,,
601369,0,4497,COUNTRY ARCHER ORIGINAL 3Z,8.53016E+11,EA,,1,01 EAC,12,3, $3.07 , $3.07 , $5.99 ,48.8,8.53016E+11,8.53016E+11,,,0,0,0,0,0,0,60,12,60,SNK,,,,
601401,0,4370,KNOTTS RASPBERRY COOKIE 3Z,31535513109,CAS,,00012 EA,12 CAS,1,2.25, $5.29 , $0.44 , $0.99 ,55.5,31535513109,1.31536E+11,,19340,0,0,0,0,0,0,60,12,60,SNK,,,,
601427,0,4370,KNOTTS STRAWBERRY COOKIE 3Z,31535513079,CAS,,00012 EA,12 CAS,1,2.25, $5.29 , $0.44 , $0.99 ,55.5,31535513079,1.31536E+11,,19341,0,0,0,0,0,0,60,12,60,SNK,,,,
601450,0,4220,BL DIAMOND SALT & VINEGAR 1.5Z,41570055762,BOX,,00012 EA,12 BOX,12,1.13, $10.97 , $0.91 , $1.59 ,42.5,41570055762,41570055786,1.00416E+13,18173,0,0,0,0,0,0,60,12,60,SNK,,,,
601468,0,4370,BASIL CHOCOLATE CREME 5Z,31535520527,CAS,,00024 EA,24 CASE,1,4.5, $13.42 , $0.56 , $1.09 ,48.7,31535520527,1.31536E+11,,18000,0,0,0,0,0,0,60,24,60,SNK,,,,
601476,0,4370,BASIL VANILLA CREME 5Z,31535520534,CAS,,00024 EA,24 CASE,1,4.5, $13.42 , $0.56 , $1.09 ,48.7,31535520534,1.31536E+11,,18001,0,0,0,0,0,0,60,24,60,SNK,,,,
601484,0,4370,BASIL DUPLEX CREME 5Z,31535520510,CAS,,00024 EA,24 CASE,1,4.5, $13.42 , $0.56 , $1.09 ,48.7,31535520510,1.31536E+11,,18002,0,0,0,0,0,0,60,24,60,SNK,,,,
601492,0,4370,BASIL LEMON CREME 5Z,31535520558,CAS,,00024 EA,24 CASE,1,4.5, $13.42 , $0.56 , $1.09 ,48.7,31535520558,1.31536E+11,,18003,0,0,0,0,0,0,60,24,60,SNK,,,,
601534,0,4370,BASIL PEANUT BUTTER CREME 5Z,31535520541,CAS,,00024 EA,24 CASE,1,4.5, $13.42 , $0.56 , $1.09 ,48.7,31535520541,1.31536E+11,,18004,0,0,0,0,0,0,60,24,60,SNK,,,,
601542,0,4370,BASIL STRAWBERRY CREME 5Z,31535520565,CAS,,00024 EA,24 CASE,1,4.5, $13.42 , $0.56 , $1.09 ,48.7,31535520565,1.31536E+11,,18005,0,0,0,0,0,0,60,24,60,SNK,,,,
601583,0,4545,PRINGLES 1.41Z BBQ,38000183737,CAS,,00012 EA,12 CAS,1,3.42, $5.55 , $0.46 , $0.99 ,53.3,38000183737,38000183720,,,0,0,0,0,0,0,60,12,60,SNK,,,,
601674,0,4490,J.LINK 2Z BEEF STEAK ORIGINAL,17082600035,BOX,,00012 EA,12 BOX,12,1.5, $21.36 , $1.78 , $3.35 ,46.9,17082600035,17082006035,17082060037,37253,0,0,0,0,0,0,60,12,60,SNK,,,,
601682,0,4490,J.LINK 2Z BEEF STEAK TERIYAKI,17082600738,BOX,,00012 EA,12 BOX,12,1.5, $21.36 , $1.78 , $3.35 ,46.9,17082600738,17082006738,17082060839,37257,0,0,0,0,0,0,60,12,60,SNK,,,,
601690,0,4490,J.LINK 1.2Z BEEF/CHEESE STK JALAP,17082000408,BOX,,00016 EA,16 BOX,12,1.2, $13.78 , $0.86 , $1.65 ,47.8,17082000408,17082001405,17082010407,19896,0,0,0,0,0,0,60,16,60,SNK,,,,
601849,0,4645,TGIF CHEDDAR & SOUR CREAM 3Z,7.20496E+11,CAS,,00006 EA,06 BOX,1,1.13, $7.74 , $1.29 , $2.39 ,46,7.20496E+11,1.07205E+13,,18301,0,0,0,0,0,0,60,6,60,SNK,,,,
602045,0,4545,PRINGLES 2.36Z ORIGINAL,38000845246,CAS,,00012 EA,12 CAS,1,4.94, $9.42 , $0.78 , $1.39 ,43.5,38000845246,38000845635,,18431,0,0,0,0,0,0,60,12,60,SNK,,,,
602052,0,4545,PRINGLES 2.5Z SOUR CREAM & ONION,38000845253,CAS,,00012 EA,12 CAS,1,4.94, $9.42 , $0.78 , $1.39 ,43.5,38000845253,38000845604,,18433,0,0,0,0,0,0,60,12,60,SNK,,,,
602243,0,4395,KEEBLER SOFT BATCH CHOC CHIP 2Z,30100199434,BOX,,00012 EA,12 BOX,6,1.65, $7.48 , $0.62 , $1.25 ,50.1,30100199434,30100199359,1.00301E+13,19285,0,0,0,0,0,0,60,12,60,SNK,,,,
602276,0,4045,CHEX MIX S&S CHOC TURTLE,16000168916,BOX,,00007 EA,07 BOX,1,1.97, $12.06 , $1.72 , $3.19 ,46,16000168916,16000148482,,,0,0,0,0,0,0,60,7,60,SNK,,,,
602284,0,4045,CHEX MIX MUDDY BUDDY CKIE & CRM,16000507043,BOX,,00007 EA,07 BOX,1,1.86, $12.06 , $1.72 , $3.19 ,46,16000507043,16000148543,,,0,0,0,0,0,0,60,7,60,SNK,,,,
602326,0,4295,VEGETABLE THINS 8Z #224,44000002244,CS,,00006 EAC,6 CASE,1,2.63, $19.29 , $3.38 , $5.79 ,44.5,44000002244,44000002244,,18947,0,0,0,0,0,0,60,6,60,SNK,,,,
602334,0,4395,KEEBLER PECAN SANDIES 3Z,30100191414,BOX,,00006 EA,06 BOX,6,1.13, $6.06 , $1.01 , $1.89 ,46.6,30100191414,30100191391,1.00301E+13,38551,0,0,0,0,0,0,60,6,60,SNK,,,,
602417,0,4545,PRINGLES 2.5Z BBQ,38000183690,CAS,,00012 EA,12 CAS,1,4.94, $9.42 , $0.78 , $1.39 ,43.5,38000183690,38000183645,,18432,0,0,0,0,0,0,60,12,60,SNK,,,,
602490,0,4545,PRINGLES 2.5Z CHEDDAR CHEESE,38000845260,CAS,,00012 EA,12 CAS,1,4.94, $9.42 , $0.78 , $1.39 ,43.5,38000845260,38000845611,,18434,0,0,0,0,0,0,60,12,60,SNK,,,,
602516,0,4220,BL DIAMOND BLUEBERRY 1.5Z,41570094754,BOX,,00012 EA,12 BOX,12,1.13, $10.97 , $0.91 , $1.59 ,42.5,41570094754,41570109045,1.00416E+13,,0,0,0,0,0,0,60,12,60,SNK,,,,
602532,0,4220,BL DIAMOND TOASTED COCONUT 1.5Z,41570094969,BOX,,00012 EA,12 BOX,12,1.13, $10.97 , $0.91 , $1.59 ,42.5,41570094969,41570109076,1.00416E+13,18410,0,0,0,0,0,0,60,12,60,SNK,,,,
602631,0,4395,KEEBLER RAINBOW DLX 3Z,30100191452,BOX,,00006 EA,06 BOX,6,1.13, $6.06 , $1.01 , $1.89 ,46.6,30100191452,30100191445,1.00301E+13,38553,0,0,0,0,0,0,60,6,60,SNK,,,,
602706,0,4095,CORNNUTS CHILE PICANTE 1.7Z,71159001750,BOX,,00018 EA,18 BOX,12,1.91, $9.87 , $0.55 , $0.99 ,44.6,71159001750,71159011759,71159021758,18274,0,0,0,0,0,0,60,18,60,SNK,,,,
602714,0,4310,FIG NEWTONS 2Z,44000037444,BOX,,00012 EA,12 BOX,4,1.5, $5.29 , $0.44 , $0.79 ,44.2,44000037444,44000088446,1.0044E+13,,0,0,0,0,0,0,60,12,60,SNK,,,,
602748,0,4570,KETTLE CHIPS 5Z SEA SALT & VINEGAR,84114009968,CAS,,00008 EA,8 CAS,1,3.5, $13.93 , $1.74 , $3.29 ,47.1,84114009968,1.00841E+13,,,0,0,0,0,0,0,60,8,60,SNK,,,,
602755,0,4570,KETTLE CHIPS 5Z KRINKLE S&P,84114107077,CAS,,00008 EA,8 CAS,1,4.7, $13.93 , $1.74 , $3.29 ,47.1,84114107077,1.00841E+13,,,0,0,0,0,0,0,60,8,60,SNK,,,,
602763,0,4570,KETTLE CHIPS 5Z JALAPENO,84114116352,CAS,,00008 EA,8 CAS,1,4.7, $13.93 , $1.74 , $3.29 ,47.1,84114116352,1.00841E+13,,,0,0,0,0,0,0,60,8,60,SNK,,,,
602896,0,4245,WOND PISTACHIO 1.25Z RSTD/SALTED,14113913447,BOX,,00012 EA,12 BOX,10,1, $10.50 , $0.87 , $1.59 ,45,14113913447,14113913454,1.00141E+13,,0,0,0,0,0,0,60,12,60,SNK,,,,
602904,0,4245,WOND PISTACHIO 5Z RSTD/SALTED,14113910088,BOX,,00008 EA,8 BOX,3,2.5, $22.34 , $2.80 , $4.89 ,42.9,14113910088,14113910156,1.00141E+13,,0,0,0,0,0,0,60,8,60,SNK,,,,
603084,0,4570,KETTLE CHIPS 5Z NEW YORK CHEDDAR,,CAS,,00008 EA,8 CAS,1,4.7, $13.93 , $1.74 , $3.29 ,47.1,,1.00841E+13,,,0,0,0,0,0,0,60,8,60,SNK,,,,
603381,0,4395,CHEEZ-IT DUO CHED JACK/SWISS 4.3Z,24100928415,CS,,00006 EA,06 BOX,1,5.29, $7.97 , $1.33 , $2.39 ,44.4,24100928415,24100928163,,,0,0,0,0,0,0,60,6,60,SNK,,,,
603423,0,4395,CHEEZ-IT GROOVES CHED RANCH 3.25Z,24100103447,CS,,00006 EA,06 BOX,1,5.29, $7.97 , $1.33 , $2.39 ,44.4,24100103447,24100936465,,,0,0,0,0,0,0,60,6,60,SNK,,,,
603431,0,4395,CHEEZ-IT GROOVES WHITE CHED 3.25Z,24100103454,CS,,00006 EA,06 BOX,1,5.29, $7.97 , $1.33 , $2.39 ,44.4,24100103454,24100936472,,,0,0,0,0,0,0,60,6,60,SNK,,,,
603480,0,4570,KETTLE CHIPS 2Z THK&BLD DILL PICKLE,84114112484,CAS,,00006 EA,06 CAS,1,1.2, $5.16 , $0.86 , $1.59 ,45.9,84114112484,1.00841E+13,,,0,0,0,0,0,0,60,6,60,SNK,,,,
603738,0,4095,CORNNUTS RANCH 1.7Z,71159000197,BOX,,00018 EA,18 BOX,12,1.91, $9.87 , $0.55 , $0.99 ,44.6,71159000197,71159010196,71159020195,18276,0,0,0,0,0,0,60,18,60,SNK,,,,
603803,0,4170,PL CHILI LIME PEANUTS 2.25Z,29000020450,BOX,,00010 EA,10 BOX,3,1.97, $5.38 , $0.54 , $0.99 ,45.7,29000020450,29000020443,1.0029E+13,,0,0,0,0,0,0,60,10,60,SNK,,,,
603852,0,4570,KETTLE CHIPS 2Z PEPPERONCINI,84114221988,CAS,,00006 EA,06 CAS,1,1.2, $5.16 , $0.86 , $1.59 ,45.9,84114221988,1.00841E+13,,,0,0,0,0,0,0,60,6,60,SNK,,,,
603936,0,4310,NUTTER BUTTER COOKIES 1.9Z #3745,44000037451,BOX,,00012 EA,12 CTN,4,1.43, $5.29 , $0.44 , $0.79 ,44.2,44000037451,44000088453,1.0044E+13,,0,0,0,0,0,0,60,12,60,SNK,,,,
603951,0,4670,NUTELLA & GO PRETZEL STICKS,9800800094,BX,,00012 EAC,12 BOX,4,2.33, $12.77 , $1.06 , $1.99 ,46.5,9800800094,9800800148,1.00098E+13,,0,0,0,0,0,0,60,12,60,SNK,,,,
604017,0,4398,KEEBLER CLUB & CHEDDAR,30100125211,BOX,,00012 EA,12 BOX,12,1.35, $4.88 , $0.41 , $0.79 ,48.5,30100125211,30100211631,30100211617,19257,0,0,0,0,0,0,60,12,60,SNK,,,,
604025,0,4398,KEEBLER TOAST & PNT BTR,30100125181,BOX,,00012 EA,12 BOX,12,1.35, $4.88 , $0.41 , $0.79 ,48.5,30100125181,30100211679,30100211662,19256,0,0,0,0,0,0,60,12,60,SNK,,,,
604033,0,4398,KEEBLER CHEESE & PNT BTR,30100125150,BOX,,00012 EA,12 BOX,12,1.35, $4.88 , $0.41 , $0.79 ,48.5,30100125150,30100211655,30100211648,19255,0,0,0,0,0,0,60,12,60,SNK,,,,
604041,0,4398,KEEBLER CHEESE & CHEDDAR,30100211488,BOX,,00012 EA,12 BOX,12,1.35, $4.88 , $0.41 , $0.79 ,48.5,30100211488,30100211471,30100211464,37400,0,0,0,0,0,0,60,12,60,SNK,,,,
604058,0,4398,KEEBLER PB N'J,30100211518,BOX,,00012 EA,12 BOX,12,1.35, $4.88 , $0.41 , $0.79 ,48.5,30100211518,30100211501,30100211495,37418,0,0,0,0,0,0,60,12,60,SNK,,,,
604066,0,4398,KEEBLER PEPPER JACK CRKR,30100511595,BOX,,00012 EA,12 BOX,12,1.35, $4.88 , $0.41 , $0.79 ,48.5,30100511595,30100511588,30100511571,37419,0,0,0,0,0,0,60,12,60,SNK,,,,
604173,0,4595,BUGLES RANCH 3Z,16000512580,BOX,,00006 EA,06 BOX,1,1.31, $7.05 , $1.17 , $2.19 ,46.4,16000512580,16000148420,,,0,0,0,0,0,0,60,6,60,SNK,,,,
604223,0,4170,PL TUBE SALTED CASHEWS 1.5Z,29000075382,BOX,,00018 EA,18 BOX,6,1.94, $17.24 , $0.96 , $1.89 ,49.3,29000075382,29000075689,1.0029E+13,,0,0,0,0,0,0,60,18,60,SNK,,,,
604231,0,4170,PL TUBE HONEY ROASTED PEANUTS 1.75Z,29000075368,BOX,,00018 EA,18 BOX,6,1.97, $6.00 , $0.33 , $0.59 ,43.5,29000075368,29000075665,1.0029E+13,18232,0,0,0,0,0,0,60,18,60,SNK,,,,
604249,0,4170,PL TUBE SALTED PEANUTS 1.75Z,29000075351,BOX,,00018 EA,18 BOX,6,1.97, $6.00 , $0.33 , $0.59 ,43.5,29000075351,29000075696,1.0029E+13,18231,0,0,0,0,0,0,60,18,60,SNK,,,,
604256,0,4170,PL TUBE HEAT PEANUTS 1.75Z,29000075375,BOX,,00018 EA,18 BOX,6,1.97, $6.00 , $0.33 , $0.59 ,43.5,29000075375,29000075672,1.0029E+13,18233,0,0,0,0,0,0,60,18,60,SNK,,,,
604546,0,4395,KEEBLER FUDGE STRIPE 1.9Z,30100773986,BOX,,00012 EA,12 BOX,12,1.43, $7.48 , $0.62 , $1.25 ,50.1,30100773986,30100773948,30100773931,37409,0,0,0,0,0,0,60,12,60,SNK,,,,
604652,0,4310,RITZ BITS CHEESE SAND 1Z #2032,44000020255,BX,,00012 EAC,12 BOX,4,0.75, $5.29 , $0.44 , $0.79 ,44.2,44000020255,44000020323,1.0044E+13,,0,0,0,0,0,0,60,12,60,SNK,,,,
604678,0,4490,J.LINK 2.85Z CHOLULA HOT SAUCE,17082876270,EAC,,1,EACH,8,2.85, $4.07 , $4.07 , $7.79 ,47.8,17082876270,1.00171E+13,,,0,0,0,0,0,0,60,8,60,SNK,,,,
604694,0,4490,J.LINK 2.85Z JERKY HICKORY SMOKED,17082876300,EAC,,1,01 EAC,8,2.85, $4.07 , $4.07 , $7.79 ,47.8,17082876300,1.00171E+13,,,0,0,0,0,0,0,60,8,60,SNK,,,,
604710,0,4490,J.LINK 1.25Z JERKY JALAPENO,17082877581,BOX,,00010 EA,10 BOX,6,0.75, $21.16 , $2.12 , $3.99 ,47,17082877581,17082877598,1.00171E+13,,0,0,0,0,0,0,60,10,60,SNK,,,,
604728,0,4490,J.LINK KC BBQ JERKY 1.25Z,17082877604,BOX,,00010 EA,10 BOX,6,0.75, $21.16 , $2.12 , $3.99 ,47,17082877604,17082877611,1.00171E+13,,0,0,0,0,0,0,60,10,60,SNK,,,,
604769,0,4490,J.LINK 1.25Z JERKY ORIGINAL,17082877451,BOX,,00010 EA,10 BOX,6,0.75, $21.16 , $2.12 , $3.99 ,47,17082877451,17082877468,1.00171E+13,,0,0,0,0,0,0,60,10,60,SNK,,,,
604777,0,4490,J.LINK 1.25Z JERKY PEPPERED,17082877475,BOX,,00010 EA,10 BOX,6,0.75, $21.16 , $2.12 , $3.99 ,47,17082877475,17082877482,1.00171E+13,,0,0,0,0,0,0,60,10,60,SNK,,,,
