Ware House ,CATegory ,trepco #,DESC,STD Unite of Meassur ,UM1,UM1 X,UM2,UM2 X,UM3,UM3 X,VENDer's  ITEM #,UPC1 EA,UPC2 BX / CS,UPC3  CS
1,50,505750,KIND BLUEBERRY VANILLA & CASHEW,2,EA,1,BOX,12,CSE,6,18039,602652170584,602652177583,00602652180392
1,50,505776,KIND CARAMEL ALMOND & SEA SALT,2,EA,1,BOX,12,CSE,6,18533,602652170300,602652171796,00602652185335
1,50,507160,KIND DARK CHOC NUTS SEA SALT,2,EA,1,BOX,12,CSE,6,17851,602652176517,602652177514,00602652178511
1,50,508838,KIND DARK CHOCOLATE ALMOND COCONUT,2,EA,1,BOX,12,CSE,6,19987,602652199776,602652199820,00602652199875
1,50,507277,KIND FRUIT & NUTS DELIGHT,2,EA,1,BOX,12,CSE,6,17824,602652170041,602652171246,00602652178245
1,50,567347,KIND PEANUT BUTTER DARK CHOC,2,EA,1,BOX,12,CSE,6,17256,602652170560,602652171567,00602652172564
1,50,567545,KIND PLUS CRANBERRY ALMOND,2,EA,1,BOX,12,CSE,6,17211,602652170119,602652171116,00602652172113
1,50,505768,KIND PLUS DARK CHOC CHERRY CASHEW,2,EA,1,BOX,12,CSE,6,17250,602652170508,602652171505,00602652172502
1,50,567552,KIND PLUS POMEGRNT BLUBRY PISTACHIO,2,EA,1,BOX,12,CSE,6,673730,602652170218,602652171215,00602652172212
1,50,512491,KIND PRESSED DK CHOC BANANA 1.34Z,2,EA,1,BOX,12,CSE,6,25973,602652241116,602652242113,00602652259739
1,50,512509,KIND PRESSED DK CHOC STRAWBRY 1.34Z,2,EA,1,BOX,12,CSE,6,25968,602652241109,602652242106,00602652259685
1,50,510651,KIND PRESSED MANGO/APPLE,2,EA,1,BOX,12,CSE,6,24063,602652241017,602652242014,00602652240638
1,50,510669,KIND PRESSED STRAWBERRY/APPLE,2,EA,1,BOX,12,CSE,6,24842,602652241055,602652242052,00602652248429
1,50,514711,KIND PROTEIN ALMD BTR DK CHOC 1.76Z,2,EA,1,BOX,12,CSE,6,26832,602652207051,602652208058,00602652268328
1,50,512525,KIND PROTEIN CRUNCHY PNT BTR 1.76Z,2,EA,1,BOX,12,CSE,6,26026,602652207006,602652208003,00602652260261
1,50,512517,KIND PROTEIN DBL DK CHOC 1.76Z,2,EA,1,BOX,12,CSE,6,26036,602652207020,602652208027,00602652260360
1,50,514703,KIND SALT CARAMEL & DK CHOC NUT,2,EA,1,BOX,12,CSE,6,26961,602652269592,602652269608,00602652269615
1,50,509539,BARCEL BUBULUBU SINGLES,2,EAC,1,BOX,24,CSE,8,074323078395,07432354,074323078398,10074323078395
1,50,597264,BENY ELOTITOS W/CHILI 40ct,2,EAC,1,BX,40,CAS,24,3274800516,,732748005169,
1,50,597213,BENY LOCOCHAS CHAMOY 60ct,2,EAC,1,BX,60,CAS,24,3274801035,732748010347,732748018336,732748010361
1,50,597209,BENY LOCOCHAS FRESA 60ct,2,EAC,1,BX,60,CAS,24,3274801025,732748018268,732748018275,10732748018272
1,50,597207,BENY LOCOCHAS MANGO 60ct,2,EAC,1,BX,60,CAS,24,3274801003,732748010057,732748018244,732748018251
1,50,597211,BENY LOCOCHAS MIX 60ct,2,EAC,1,BX,60,CAS,24,3274801030,732748018299,732748018183,732748010316
1,50,597218,BENY LOCOCHAS SANDIA 60ct,2,EAC,1,BX,60,CAS,24,3274800995,732748009676,732748018213,732748009969
1,50,597219,BENY LOCOCHAS TAMARINDO 60ct,2,EAC,1,BX,60,CAS,24,3274801028,732748010279,732748010286,732748010293
1,50,597241,BENY RINDO TAMARINDO 65ct,2,EAC,1,BX,65,CAS,20,3274801422,,732748015137,
1,50,567438,BENY XTREME MANGO POP W/CHILI 40CT,2,EA,1,BOX,40,CSE,24,3274801735,732748010712,732748017353,732748017360
1,50,567446,BENY XTREME SANDIAS POP W/CHLI 40CT,2,EA,1,BOX,40,CSE,24,3274801733,732748010673,732748017339,732748017346
1,50,509588,DE LA ROSA MAZAPAN GIGANTE,2,EAC,1,BAG,18,CSE,8,724869004371,724869001380,724869004374,724869004371
1,50,509562,GUSTINOS SALSA CHAMOY CHILERITO,2,EAC,1,BOX,12,,1,647541022036,647541022032,647541022036,
1,50,509554,MDM PALANQUETA PEANUT ROUND,2,EAC,1,BOX,25,,1,665918801035,665918800038,665918801035,
1,50,567412,PELONAZO TAMARINDO 4 CT,2,EA,1,BOX,4,CSE,12,1988608042,719886080432,719886080425,00719886180323
1,50,502070,VERO PICA FRESA 100CT,2,EAC,1,BAG,100,CSE,8,5968600161,759686001619,759686001619,
1,50,597274,VERO PICA GOMAS,2,EAC,1,BX,100,CSE,8,5968600159,759686001596,759686001596,10759686600444
1,50,565879,LIMON 7 100 CT,2,EA,1,BAG,100,CSE,24,30139,095600001014,812999011048,10812999011045
1,50,565887,PICA LIMON POWDER 100 CT,2,EA,1,BAG,100,CS,24,50101790097,095600001021,095600001021,10812999011113
1,50,508416,LINDOR TRUFFLE CARAMEL CHANGEMAKER,2,EA,1,BOX,60,CSE,12,3542,009542000066,009542005153,10009542005150
1,50,503011,LINDOR TRUFFLE DARK CHANGEMAKER,2,EA,1,BOX,60,CSE,12,3513,037466000060,037466020778,10037466020775
1,50,509919,LINDOR TRUFFLE MILK BAR 1.3Z,2,EA,1,BOX,30,CSE,8,L006609,037466056258,10009542043923,20009542043920
1,50,503003,LINDOR TRUFFLE MILK CHANGEMAKER,2,EA,1,BOX,60,CSE,12,3512,037466000053,037466020761,10037466027068
1,50,508408,LINDOR TRUFFLE WHITE CHANGEMAKER,2,EA,1,BOX,60,CSE,12,3514,037466000077,037466020785,10037466020782
1,50,501163,3 MUSKETEERS,2,EA,1,BOX,36,CSE,10,42208,040000422082,040000522089,10040000422089
1,50,529156,3 MUSKETEERS 2-TO-GO 3.28Z,2,EA,1,BOX,24,CSE,6,24603,040000006039,040000246039,10040000246036
1,50,514463,DOVE DARK CHOCOLATE 1.44Z,2,EA,1,BOX,18,CSE,12,45985,040000459859,040000559856,10040000459856
1,50,513614,DOVE DARK PROMISES SUP 8.46,2,EA,1,CAS,8,,1,525377,040000525363,10040000525377,
1,50,514471,DOVE MILK CHOCOLATE 1.44Z,2,EA,1,BOX,18,CSE,12,45984,040000459842,040000559849,10040000459849
1,50,513622,DOVE MILK PROMISES SUP 8.46,2,EA,1,CAS,8,,1,52539,040000525387,10040000525391,
1,50,540211,M & M ALMOND SHARING SIZE,2,EA,1,BOX,18,CSE,6,47417,040000474173,040000574170,10040000474170
1,50,509414,M & M CARAMEL 1.41Z,2,EA,1,BOX,24,CSE,12,50881,040000508830,040000508823,10040000508813
1,50,509398,M & M CARAMEL SHARING SIZE,2,EA,1,BOX,24,CSE,6,50884,040000508861,040000508854,10040000508844
1,50,507590,M & M CHOC PRETZEL,2,EA,1,BOX,24,CSE,12,40265,040000402657,040000502654,10040000402654
1,50,507806,M & M COFFEE NUT SHARING SIZE,2,EA,1,BOX,24,CSE,6,50288,040000502906,040000502890,10040000502880
1,50,504092,M & M CRISPY 1.35Z,2,EA,1,BOX,24,CSE,12,49478,040000494805,040000494799,10040000494789
1,50,504118,M & M CRISPY SHARING SIZE,2,EA,1,BOX,24,CSE,6,49481,040000494836,040000494829,10040000494819
1,50,513630,M & M CRUNCHY MINT SHARING SIZE,2,EA,1,BOX,24,CSE,6,53879,040000538776,040000538783,10040000538797
1,50,516104,M & M FUDGE BROWNIE 1.41Z,2,EA,1,BOX,24,CSE,12,404177,040000555391,040000555407,10040000555411
1,50,516112,M & M FUDGE BROWNIE SHARE SIZE,2,EA,1,BOX,24,CSE,6,404187,040000555421,040000555438,10040000555442
1,50,514729,M & M HAZELNUT SINGLE 1.35OZ,2,EA,1,BOX,24,CSE,12,383983,040000541288,040000541295,10040000541308
1,50,506949,M & M MILK 1.69Z 36CT,2,EA,1,BOX,36,CSE,9,49990,040000000310,040000499916,00040000499909
1,50,508887,M & M MILK GRAB N GO 5.5Z,2,EA,1,CAS,12,,1,51357,040000513568,10040000513572,
1,50,500017,M & M MILK SHARING SIZE,2,EA,1,BOX,24,CSE,6,04431,040000004318,040000044314,10040000044311
1,50,528141,M & M MILK THEATER 3.1Z,2,EA,1,CAS,12,,1,49751,040000497523,10040000497513,
1,50,555359,M & M MINI MEGA TUBES,2,EA,1,BOX,24,CSE,6,47652,040000476528,040000576525,10040000476525
1,50,518407,M & M MINIS TUBES,2,EA,1,BOX,24,CSE,12,03237,040000002376,040000032373,10040000032370
1,50,501007,M & M PEANUT,2,EA,1,BOX,48,CSE,8,01232,040000000327,040000012320,10040000012327
1,50,506576,M & M PEANUT 5.3Z PG #1732,2,EA,1,CAS,12,,1,01732,040000017325,10040000017322,
1,50,513077,M & M PEANUT BTR 5.1Z BAG,2,EA,1,CAS,12,,1,01744,040000017448,10040000017445,
1,50,513069,M & M PEANUT BUTTER,2,EA,1,BOX,24,CSE,12,01244,040000001447,040000012443,10040000012440
1,50,505842,M & M PEANUT BUTTER SHARING SIZE,2,EA,1,BOX,24,CSE,6,239479,040000002239,040000380603,10040000380600
1,50,508895,M & M PEANUT GRAB N GO 5.5Z,2,EA,1,CAS,12,,1,51359,040000513582,10040000513596,
1,50,500025,M & M PEANUT SHARING SIZE,2,EA,1,BOX,24,CSE,6,04432,040000004325,040000044321,10040000044328
1,50,528158,M & M PEANUT THEATER 3.1Z,2,EA,1,CAS,12,,1,49753,040000497547,10040000497537,
1,50,506568,M & M PLAIN 5.3Z PG #1731,2,EA,1,CAS,12,,1,01731,040000017318,10040000017315,
1,50,540203,M & M PRETZEL SHARING SIZE,2,EA,1,BOX,24,CSE,6,44651,040000446514,040000546511,10040000446511
1,50,514372,M & M TAB BAR CRISPY MINIS XTRA LG,2,EA,1,CAS,12,,1,692052,040000539803,040000539810,10040000539824
1,50,514380,M & M TAB BAR MILK MINIS XTRA LG,2,EA,1,BOX,12,CSE,1,692059,040000539551,040000539568,10040000539572
1,50,514406,M & M TAB BAR PNUT MINIS XTRA LG,2,EA,1,BOX,12,CSE,1,381405,040000539681,040000539698,10040000539701
1,50,513655,M & M WHITE CHOC PEANUT SHRING SIZE,2,EA,1,BOX,24,CSE,6,53442,040000534402,040000534419,10040000534423
1,50,509331,M & M WHITE CHOCOLATE,2,EA,1,BOX,24,CSE,12,52717,040000527152,040000527169,10040000527173
1,50,512004,M & M WHITE SHARING SIZE,2,EA,1,BOX,24,CSE,6,53251,040000532491,040000532507,10040000532511
1,50,516534,MARS MIXED SINGLES 228CT,1,DIS,1,,1,,1,383893,00040000541226,,
1,50,501148,MILKY WAY 1.84Z,2,EA,1,BOX,36,CSE,10,42206,040000422068,040000522065,10040000422065
1,50,511105,MILKY WAY 2-TO-GO,2,EA,1,BOX,24,CSE,6,04401,040000004011,040000044017,10040000044014
1,50,512632,MILKY WAY FUDGE 2 TO GO,2,EA,1,BOX,24,CSE,6,53573,040000535713,040000535720,10040000535734
1,50,511642,MILKY WAY MIDNIGHT,2,EA,1,BOX,24,CSE,12,01104,040000001041,040000011040,10040000011047
1,50,506972,MILKY WAY MIDNIGHT 2 TO GO,2,EA,1,BOX,24,CSE,6,50403,040000504054,040000504047,10040000504037
1,50,516047,MILKY WAY SALTED CARAMEL 1.56Z,2,EA,1,BOX,24,CSE,6,404493,040000555858,040000555865,10040000555879
1,50,515932,MILKY WAY SLTD CRML 2 TO GO 3.16Z,2,EA,1,BOX,24,CSE,6,10207766,040000554820,040000554837,10040000554841
1,50,510081,MUNCH PEANUT BAR,2,EA,1,BOX,36,CSE,10,11110,040000001102,040000111108,10040000111105
1,50,501692,SNICKERS 1.86Z,2,EA,1,BOX,48,CSE,8,42431,040000424314,040000524311,10040000424311
1,50,500033,SNICKERS 2 TO GO,2,EA,1,BOX,24,CSE,6,32252,040000002635,040000322528,10040000322525
1,50,506634,SNICKERS 4.4Z PEG,2,EA,1,CAS,12,,1,01502,040000015024,10040000015021,
1,50,501056,SNICKERS ALMOND,2,EA,1,BOX,24,CSE,12,01105,040000001058,040000011057,10040000011054
1,50,513770,SNICKERS ALMOND BUTTER KS 2.8Z,2,EA,1,BOX,24,CSE,6,385348,040000542476,040000542483,10040000542497
1,50,555375,SNICKERS ALMOND SHARING SIZE,2,EA,1,BOX,24,CSE,6,32247,040000006275,040000322474,10040000322471
1,50,508911,SNICKERS BITES GRAB N GO 4.7Z,2,EA,1,CAS,8,,1,51520,040000515197,10040000515200,
1,50,513762,SNICKERS CREAMY PNT BTR 4TOGO 2.8Z,2,EA,1,BOX,24,CSE,6,385394,040000542636,040000542643,10040000542657
1,50,506964,SNICKERS CRISPER SHARE SIZE 2.83Z,2,EA,1,BOX,18,CSE,6,50322,040000503255,040000503231,10040000503221
1,50,565994,SNICKERS CRUNCH PB 4TOGO 3.56OZ,2,EA,1,BOX,18,CSE,6,44148,040000441489,040000541486,10040000441486
1,50,501064,SNICKERS CRUNCHY PBTR 1.78OZ,2,EA,1,BOX,18,CSE,12,39412,040000394129,040000594123,10040000394126
1,50,508705,SNICKERS HAZELNUT,2,EA,1,BOX,24,CSE,12,51324,040000513223,040000513230,10040000513244
1,50,516039,SNICKERS WHITE 1.41Z,2,EA,1,BOX,24,CSE,12,401495,040000560470,040000560449,10040000560453
1,50,515924,SNICKERS WHITE SHARING SIZE 2.84Z,2,EA,1,BOX,24,CSE,6,10205859,040000560494,040000560487,10040000560460
1,50,508929,TWIX BITES GRAB N GO 4.5Z,2,EA,1,CAS,8,,1,51517,040000515166,10040000515170,
1,50,501890,TWIX CARAMEL COOKIE,2,EA,1,BOX,36,CSE,10,01123,040000004356,040000353911,10040000353918
1,50,515353,TWIX CARAMEL KING SIZE,2,EA,1,BOX,24,CSE,6,35387,040000004059,040000353874,10040000353871
1,50,516492,TWIX COOKIE N CREAM KS CU,1,DIS,1,,1,,1,00040000554073,00040000554073,,
1,50,516021,TWIX COOKIES N CREAM 1.36Z,2,EA,1,BOX,20,CSE,12,41197,040000551829,040000551836,10040000551857
1,50,516054,TWIX COOKIES N CREAM SHARE SIZE,2,EA,1,BOX,20,CSE,6,401203,040000551898,040000551911,10040000551925
1,50,504159,TWIX CREAMY PB KS,2,EA,1,BOX,18,CSE,6,605226,040000490876,040000490869,10040000490859
1,50,504126,TWIX CREAMY PEANUT BUTTER,2,EA,1,BOX,18,CAS,12,49082,040000490845,040000490838,10040000490828
1,50,565499,TWIX FUN SIZE 6PK 46410,2,EAC,1,CAS,24,,1,46410,040000464105,10040000464102,
1,50,515882,TWIX FUN SIZE COOKIE & CREAM 6PK,2,EAC,1,CAS,24,,1,401197,040000558194,10040000558207,
1,50,513812,TWIX TRIPLE CHOC KS 2.82Z,2,EA,1,BOX,18,CSE,6,52451,040000524496,040000524502,10040000524516
1,50,512020,TWIX WHITE CHOCOLATE,2,EA,1,BOX,20,CSE,6,53206,040000502449,040000532095,000040000532064
1,50,512012,TWIX WHITE KING SIZE,2,EA,1,BOX,20,CSE,4,53211,040000532002,040000532101,00040000532118
1,50,511501,RITTER ALPINE MILK 3.5Z,2,EA,1,BOX,12,CSE,8,189,050255018008,050255018602,050255018909
1,50,511550,RITTER DK CHOC W/WHOLE HAZEL 3.5Z,2,EA,1,BOX,10,CSE,8,7029,050255224003,050255224607,
1,50,511527,RITTER EXTRA FINE MILK 3.5Z,2,EA,1,BOX,12,CSE,8,211,050255021008,050255021701,050255021107
1,50,505834,RITTER MILK W/BUTTER BISCUIT 3.5Z,2,EA,1,BOX,11,CSE,8,2149,050255214004,050255214608,050255214905
1,50,511535,RITTER MILK W/RAISIN & HAZEL 3.5,2,EA,1,BOX,12,CSE,8,229,050255022005,050255022609,050255022906
1,50,511519,RITTER MILK W/WHL HAZELNUTS 3.5Z,2,EA,1,BOX,10,CSE,8,7009,050255019005,050255019609,050255019906
1,50,511543,RITTER MILK W/WHOLE ALMONDS 3.5Z,2,EA,1,BOX,11,CSE,8,7039,050255023002,050255023606,050255023903
1,50,512293,BELVITA BANANA,2,EA,1,BOX,8,CSE,8,03932,044000034214,044000039325,10044000039322
1,50,540187,BELVITA BLUEBERRY,2,EA,1,BOX,8,CSE,8,02908,044000028282,044000029098,10044000029088
1,50,550533,BELVITA CINNAMON BROWN SUGAR,2,EA,1,BOX,8,CSE,8,03273,044000031930,044000032739,10044000032736
1,50,540195,BELVITA GOLDEN OAT,2,EA,1,BOX,8,CSE,8,02946,044000028268,044000029470,10044000029460
1,50,512343,BELVITA PEANUT BUTTER,2,EA,1,BOX,8,CSE,8,04068,044000040697,044000040680,10044000040687
1,50,510461,BELVITA PROTEIN BLUEBRY ALMND 1.76Z,2,EA,1,BOX,8,CSE,8,05413,044000053086,044000054137,10044000054134
1,50,510479,BELVITA PROTEIN OATS HNY CHOC 1.76Z,2,EA,1,BOX,8,CSE,8,05311,044000053109,044000053116,10044000053113
1,50,501312,100 GRAND BAR,2,EA,1,BOX,36,CSE,10,12415996,099900694235,099900314102,099900721481
1,50,522136,100 GRAND BAR KING SZ,2,EA,1,BOX,24,CSE,6,12416120,099900993246,099900711857,099900721528
1,50,500272,BABY RUTH 1.9Z,2,EA,1,BOX,24,CSE,12,01588,099900625468,099900647682,099900867806
1,50,564906,BABY RUTH KING SIZE 3.3Z,2,EA,1,BOX,18,CSE,8,12398194,099900801008,099900196883,099900358168
1,50,500397,BUTTERFINGER,2,EA,1,BOX,36,CSE,8,12385747,099900100873,099900820207,99900531059
1,50,508390,BUTTERFINGER CRISP KS,2,EAC,1,BX,18,CSE,8,12382673,999000100736,099900100729,00099900100743
1,50,515703,BUTTERFINGER CUPS,2,EAC,1,BX,24,CSE,12,2800049772,028000003555,028000577285,00028000497729
1,50,564914,BUTTERFINGER KING SIZE,2,EA,1,BOX,18,CSE,8,10080,099900001477,099900100781,099900100804
1,50,515254,BUTTERFINGER-BABY RUTH KS DISPLAY,2,EA,1,SHI,72,,1,71220,,000990071220500,
1,50,501510,CARAMEL NIPS S/F 3.25 BAG,2,EAC,1,CS,12,,1,22229,028000922290,00028000222291,
1,50,532382,CHUNKY ORIGINAL,2,EA,1,BOX,24,CSE,10,52150,099900346639,099900841271,099900795390
1,50,516369,CRUNCH BAR (FERRERO),2,EA,1,BOX,36,CSE,12,XUS47746,099900908363,099900703876,00099900713103
1,50,501296,CRUNCH BAR (NESTLE),2,EA,1,BOX,36,CSE,10,13170,028000131708,028000131791,10028000131705
1,50,516377,CRUNCH BAR KING SIZE (FERRERO),2,EA,1,BOX,18,CSE,8,XUS71316,099900722198,099900713189,00099900713165
1,50,565077,CRUNCH BAR KING SIZE (NESTLE),2,EA,1,BOX,18,CSE,8,77922,028000173104,028000779214,00028000779221
1,50,502112,FUN DIP SINGLE STICK,2,EA,1,BOX,48,CSE,12,71280,079200683741,079200683740,00079200194635
1,50,501379,LAFFY TAFFY 3 FLAVOR VARIETY,2,EA,1,BOX,24,CSE,12,39410,079200394103,079200149307,079200394103
1,50,519611,LAFFY TAFFY BANANA,2,EA,1,BOX,24,CSE,12,7920033661,079200562106,079200978617,00079200336615
1,50,529313,LAFFY TAFFY BANANA JAR,2,EA,1,JAR,145,CSE,8,12398444,079200006112,028000287108,079200150051
1,50,516278,LAFFY TAFFY BITES 2OZ,2,EA,1,BOX,24,CSE,12,04237,079200471811,079200749262,00079200882778
1,50,529388,LAFFY TAFFY BLUE RASPBERRY,2,EA,1,JAR,145,CSE,8,12398441,079200002336,079200488086,079200390747
1,50,529354,LAFFY TAFFY GRAPE,2,EA,1,JAR,145,CSE,8,12398443,079200009380,028000660659,079200300944
1,50,501437,LAFFY TAFFY ROPE BANANA 3/.99,2,EA,1,BOX,24,CSE,12,12398387,079200339401,079200534318,079200339388
1,50,501494,LAFFY TAFFY ROPE BLUE RASP 3/.99,2,EA,1,BOX,24,CSE,12,12398388,079200722937,079200486976,079200469863
1,50,501452,LAFFY TAFFY ROPE CHERRY 3/.99,2,EA,1,BOX,24,CSE,12,12398454,079200695002,079200828622,079200196769
1,50,501411,LAFFY TAFFY ROPE GRAPE 3/.99,2,EA,1,BOX,24,CSE,12,12398389,079200615574,079200124281,079200362829
1,50,514368,LAFFY TAFFY ROPE MYSTERY 3/99 24ct,2,EAC,1,BX,24,CAS,12,12398453,079200879693,079200269272,079200595203
1,50,501395,LAFFY TAFFY ROPE SOUR APPLE 3/.99,2,EA,1,BOX,24,CSE,12,12398470,079200720476,079200369675,079200852559
1,50,501486,LAFFY TAFFY ROPE STRAW 3/.99,2,EA,1,BOX,24,CSE,12,12398460,079200631635,079200669034,079200713546
1,50,524132,LAFFY TAFFY ROPES 3/.99 DISP 42224,2,EA,1,SHI,360,,1,12398635,,079200501181,
1,50,529339,LAFFY TAFFY SOUR APPLE JAR,2,EA,1,JAR,145,CSE,8,12398442,079200004644,079200957476,079200132422
1,50,519603,LAFFY TAFFY SPARKLE CHERRY,2,EA,1,BOX,24,CSE,12,7920045874,079200143367,079200600129,00079200458744
1,50,524125,LAFFY TAFFY STRAWBERRY,2,EA,1,BOX,24,CSE,12,7920069854,079200149369,079200965143,00079200698546
1,50,503714,LAFFY TAFFY WATERMELON,2,EA,1,BOX,24,CSE,12,44579,079200142360,079200412883,
1,50,515221,NERDS BIG CHEWY 6Z PEG,2,EA,1,BOX,12,,1,12343669,079200701277,00079200702137,
1,50,515262,NERDS BIG CHEWY SHARE SIZE C-TOP,2,EA,1,SHI,48,,1,69937,,00079200699376,
1,50,512210,NERDS DULCERIA LIME PINA,2,EA,1,BOX,24,CSE,12,,,079200764857,
1,50,501221,NERDS GRAPE & STRAWBERRY 1.65Z,2,EA,1,BOX,36,CSE,10,36985,079200003364,079200240004,00079200369859
1,50,526772,NERDS ROPE ORIGINAL,2,EA,1,BOX,24,CSE,12,17289,079200173067,079200173234,00079200172893
1,50,564831,NERDS ROPE VERY BERRY,2,EA,1,BOX,24,CSE,12,18663,079200086657,079200186647,00079200186630
1,50,516521,NERDS WATERMELON CHERRY,2,EAC,1,BX,36,CAS,10,7920078963,793392,079200392307,00079200789633
1,50,519868,PEARSON CARAMEL NIPS 4Z BX,1,EAC,1,CS,12,,1,82263,079200539771,00079200822637,
1,50,509059,PEARSON CHOC PARFAIT NIPS 4Z BX,1,EAC,1,CS,12,,1,77717,079200858469,00079200777173,
1,50,509042,PEARSON COFFEE NIPS 4Z BX,1,EAC,1,CS,12,,1,84141,079200563813,00079200841416,
1,50,501544,RAISINETS 1.5Z BAGS 36CT BOX,2,EA,1,BOX,36,CSE,10,07950,099900711154,099900711147,099900711161
1,50,509638,RAISINETS 3.5Z THEATRE BOX,2,EA,1,CSE,15,,1,659791,028000080402,00028000768447,
1,50,518373,RAISINETS 5.5Z PEG,2,EA,1,CAS,12,,1,71113,099900711123,00099900711130,
1,50,510206,RAISINETS MILK SUB 8Z,2,EA,1,CAS,8,,1,12281788,00028000231828,00028000218423,
1,50,565515,SPREE CHEWY POUCH,2,EA,1,BOX,24,CSE,12,87244,079200002367,079200182137,00079200872441
1,50,501700,SPREE ROLL,2,EA,1,BOX,36,CSE,10,15120,079200001650,079200150266,00079200151201
1,50,510222,SWEETART CHEWY MINI SUB 12Z,2,EA,1,CSE,8,,1,12279135,00079200717834,00079200254247,
1,50,501783,SWEETARTS CHEWY GIANT,2,EA,1,BOX,36,CSE,10,11478,079200131166,079200131234,00079200114787
1,50,514331,SWEETARTS CHEWY ROPES CHERY KAZOZLS,2,EAC,1,BX,24,CSE,12,7920099231,079200912338,079200992330,00079200992316
1,50,513085,SWEETARTS CHEWY ROPES STRAW 3.5Z KS,2,EA,1,BOX,12,CSE,4,95287,079200998899,079200998783,00079200952877
1,50,514067,SWEETARTS CHEWY SOURS (SHOCKERS),2,EA,1,BOX,24,CSE,12,61025,079200002053,079200524456,00079200610258
1,50,504597,SWEETARTS CHEWY SOURS 4OZ,2,EA,1,BOX,12,CSE,4,42112,079200649937,079200841492,00079200421120
